ds,yhat,yhat_lower,yhat_upper,ward_id
2026-08-31,784.298810666074,267.03445822697125,1271.719099473316,W037
2026-09-07,788.4919593754317,277.7203935844582,1296.2363433948137,W037
2026-09-14,792.6851080847895,317.37650021471757,1310.7773439429484,W037
2026-09-21,796.8782567941472,267.48132798438064,1323.1557434332522,W037
2026-09-28,801.0714055035049,342.74740609211005,1315.1470521244235,W037
2026-10-05,805.2645542128628,289.6192846335621,1312.6739889252565,W037
2026-10-11,117.67093229944169,-375.0605811836487,591.2563216457045,W037
2026-10-18,121.86408100963729,-409.9751105667495,607.499812644479,W037
2026-10-25,126.05722971724687,-371.55679462055593,664.7348323862926,W037
2026-11-01,130.2503784274425,-413.8264244900993,627.4651037228776,W037
2026-11-08,134.4435271363912,-368.6455816281527,667.7111981744762,W037
2026-11-15,138.63667584658677,-351.4498785542084,631.8985428919347,W037
2026-11-22,142.8298245567824,-350.8660334434493,648.1377111503097,W037
2026-11-29,147.0229732657311,-325.4841053502477,615.5048415130519,W037
2026-12-06,151.21612197592674,-391.5710113481432,649.403404475526,W037
2026-12-13,155.40927068291285,-360.54197843085745,689.5777573488593,W037
2026-12-20,159.6024193931085,-358.41520725598696,692.5917971658371,W037
2026-12-27,163.79556810268065,-321.16301118554804,673.106989610107,W037
2026-01-05,2928.7307319041215,619.4801060399138,5280.777367471533,W038
2026-01-12,2973.1134513130964,490.8815562656255,5423.08998209365,W038
2026-01-19,3017.496170724211,591.0261020047217,5379.856670498918,W038
2026-01-26,3061.8788901420676,750.5421065003635,5544.462647565839,W038
2026-02-02,3106.2616095599233,685.4759836490057,5500.338014767115,W038
2026-02-09,3150.6443289819535,821.0678634343581,5600.545715790616,W038
2026-02-16,3195.0270483837844,892.7763717412237,5750.588793465106,W038
2026-02-23,3239.409767775281,783.7944096433228,5393.453222144518,W038
2026-03-02,3283.792487174753,920.670510863919,5547.828564871892,W038
2026-03-09,3328.1752065742257,1024.1652779683038,5525.043599230331,W038
2026-03-16,3372.557925973157,987.4269435690434,5762.239249272195,W038
2026-03-23,3416.9406453846113,1167.2383214809684,5653.624780203374,W038
2026-03-30,3461.3233647836423,1105.8087462132187,5906.745437212319,W038
2026-04-06,3505.706084183508,986.6575531845787,5797.286544114979,W038
2026-04-13,3550.088803583374,1185.3326662498368,5877.988826236531,W038
2026-04-20,3594.4715230001857,1211.859323863081,5805.2633891841215,W038
2026-04-27,3638.8542424163716,1294.0457813540982,5904.463090751478,W038
2026-05-04,3683.2369618410057,1394.0854079781723,6016.457193622937,W038
2026-05-11,3727.619681279119,1188.9869479722397,5998.0380259500325,W038
2026-05-18,3772.0024007172315,1439.7352828039707,6149.637687336943,W038
2026-05-25,3816.3851201673037,1688.362917799323,6208.045177302107,W038
2026-06-01,3860.767839606002,1473.64296742255,6269.6744314715315,W038
2026-06-08,3905.150559049173,1559.5945705944748,6182.414603612618,W038
2026-06-15,3949.5332784909842,1630.3747370318138,6363.2887576046105,W038
2026-06-22,3993.915997932795,1646.5937722188885,6450.432999668008,W038
2026-06-29,4038.298717379798,1757.1556010392476,6338.426176153623,W038
2026-07-06,4082.6814368440673,1656.5454280465322,6439.275641035421,W038
2026-07-13,4127.064156307915,1703.5708916249907,6496.9202227202395,W038
2026-07-20,4171.446875785878,1807.1716544562587,6622.598605641831,W038
2026-07-27,4215.829595263838,1917.288929447622,6546.201874670328,W038
2026-08-03,4260.2123147407365,2054.3093577813693,6806.117263796282,W038
2026-08-10,4304.595034197144,1930.970730189288,6679.7179807615585,W038
2026-08-17,4348.977753651972,1962.3515964779856,6790.324803578118,W038
2026-08-24,4393.360473106801,2221.4367850830017,6702.033976903366,W038
2026-08-31,4437.743192561629,2083.4772408704193,6842.522649828512,W038
2026-09-07,4482.125912016458,1982.5512687328276,6808.6644907774835,W038
2026-09-14,4526.508631471287,2168.2935147989137,6778.088841913555,W038
2026-09-21,4570.891350926115,2315.2428315069606,6986.870473594763,W038
2026-09-28,4615.274070380944,2260.972903510974,7001.906116481293,W038
2026-10-05,4659.656789835773,2368.7732363028776,6996.614764951234,W038
2026-10-11,1537.8697384087184,-817.6192535102861,3885.703088094014,W038
2026-10-18,1582.2524578673776,-681.4662352830472,3884.5875807779075,W038
2026-10-25,1626.6351773142144,-728.9283720170705,3757.422902465805,W038
2026-11-01,1671.0178967728737,-901.6163691093186,4077.669284876676,W038
2026-11-08,1715.400616225833,-709.5538382819324,3947.2746016659075,W038
2026-11-15,1759.7833356844912,-714.9146201506973,4132.796995253847,W038
2026-11-22,1804.1660551431503,-627.2079742593064,4248.062468788833,W038
2026-11-29,1848.5487745961098,-492.7186652522476,4101.768339031809,W038
2026-12-06,1892.9314940547686,-478.0949297551696,4284.720580374988,W038
2026-12-13,1937.3142134987552,-243.34156311943403,4301.646349950289,W038
2026-12-20,1981.6969329574144,-421.37078492315095,4249.576623789473,W038
2026-12-27,2026.0796524132234,-238.94280786329972,4502.482313173739,W038
2026-01-05,2869.671307649496,917.945038175598,4707.827617774276,W039
2026-01-12,2863.533969340214,911.9356209727455,4681.518191956769,W039
2026-01-19,2857.396631023813,1051.651775558723,4545.455149362309,W039
2026-01-26,2851.259292703464,1107.0859660344486,4640.322876106372,W039
2026-02-02,2845.1219543831144,781.263181071897,4732.052820828951,W039
2026-02-09,2838.984616057646,990.9467270569977,4678.653725361756,W039
2026-02-16,2832.847277733852,936.9561222039771,4630.319619618021,W039
2026-02-23,2826.7099394142283,929.1268694187875,4629.874927630052,W039
2026-03-02,2820.572601096814,1038.6116105198655,4765.421820737091,W039
2026-03-09,2814.4352627794005,982.4284246563366,4713.170109355579,W039
2026-03-16,2808.2979244628787,852.5063499208214,4613.3539180482485,W039
2026-03-23,2802.1605861499775,889.4003340955294,4645.918292589706,W039
2026-03-30,2796.023247844685,925.4367131484443,4580.712652083612,W039
2026-04-06,2789.8859095457506,885.865575549653,4751.4442532140265,W039
2026-04-13,2783.748571246816,966.7609711148514,4602.981779302089,W039
2026-04-20,2777.6112329412535,1052.6989739737485,4697.350755239723,W039
2026-04-27,2771.4738946342804,938.5806592972104,4590.83788816302,W039
2026-05-04,2765.33655633502,941.9532419501135,4515.15152886092,W039
2026-05-11,2759.199218032528,897.3697513623946,4400.012772229831,W039
2026-05-18,2753.061879730036,1055.7125578587804,4739.932786265792,W039
2026-05-25,2746.9245414419083,974.9837412650238,4553.176910765004,W039
2026-06-01,2740.78720315158,772.8889646916133,4476.846627855317,W039
2026-06-08,2734.649864858,854.8511094927611,4585.699770561782,W039
2026-06-15,2728.51255464023,923.1871509878107,4596.469398231827,W039
2026-06-22,2722.37524442246,820.8128426911496,4531.751147275208,W039
2026-06-29,2716.237934226687,843.0089044931485,4501.496641876738,W039
2026-07-06,2710.1006240262464,837.7661509718838,4522.899043092469,W039
2026-07-13,2703.9633138243244,920.4691750117072,4407.356990797201,W039
2026-07-20,2697.826003625974,873.474756985976,4521.05223089768,W039
2026-07-27,2691.688693427623,915.3029040663108,4550.836784901221,W039
2026-08-03,2685.551383230352,693.3690986665903,4456.864125673727,W039
2026-08-10,2679.414073042816,903.4581810413578,4533.267470907726,W039
2026-08-17,2673.2767628586384,842.069439382934,4624.18759197999,W039
2026-08-24,2667.139452674461,879.3065534264621,4459.360662803624,W039
2026-08-31,2661.002142490284,747.823791542721,4375.692498041239,W039
2026-09-07,2654.8648323061066,767.1832632713919,4442.155655777673,W039
2026-09-14,2648.7275221219293,847.3887619229372,4502.321274747307,W039
2026-09-21,2642.5902119377515,847.5237847580089,4464.056233891115,W039
2026-09-28,2636.452901753574,907.3817575406405,4353.753356619174,W039
2026-10-05,2630.315591569397,804.4842353995042,4432.099216396487,W039
2026-10-11,-464.44566543359457,-2407.0906542199095,1587.7302579560926,W039
2026-10-18,-470.582975614027,-2349.7652439546337,1257.4519147160663,W039
2026-10-25,-476.72028580601824,-2526.831066391597,1469.711690224992,W039
2026-11-01,-482.8575959864504,-2344.466913353492,1210.450098523529,W039
2026-11-08,-488.9949061724562,-2279.5307987965584,1329.1161149324312,W039
2026-11-15,-495.1322163528883,-2383.3479397643114,1481.8517728837455,W039
2026-11-22,-501.2695265333206,-2350.7793160266187,1383.6952262292134,W039
2026-11-29,-507.4068367193262,-2328.534267856158,1250.6389394196167,W039
2026-12-06,-513.5441468997584,-2267.889272527169,1476.7081504724351,W039
2026-12-13,-519.6814570945365,-2304.60646667954,1334.3282436290583,W039
2026-12-20,-525.8187672749685,-2378.356719212915,1301.619986998556,W039
2026-12-27,-531.9560774581875,-2381.344521455136,1309.4456023475586,W039
2026-01-05,1094.0339820917873,-3.2214915961912713,2170.0695143286466,W040
2026-01-12,1112.6349537964027,-99.31081259715306,2282.5365112542704,W040
2026-01-19,1131.2359249913918,-77.2388194096756,2341.5253948835307,W040
2026-01-26,1149.8368966584724,-64.8709656960385,2343.5223119488805,W040
2026-02-02,1168.4378683255527,0.3825056993634999,2267.29622380281,W040
2026-02-09,1187.038839306661,79.38725905299779,2353.8408924945634,W040
2026-02-16,1205.6398111034757,37.82915364631537,2410.0455066012514,W040
2026-02-23,1224.240782901517,135.56685467036814,2307.72802117882,W040
2026-03-02,1242.8417540667706,122.07893456902534,2364.8240904974987,W040
2026-03-09,1261.442725232024,158.1478445548831,2313.3156765228096,W040
2026-03-16,1280.043696375156,107.30013984660671,2452.825207414858,W040
2026-03-23,1298.6446670231144,214.43607631305258,2430.8612482994863,W040
2026-03-30,1317.245637833331,135.64808954596728,2413.9094931895265,W040
2026-04-06,1335.8466086565288,201.1454834081012,2443.290944278549,W040
2026-04-13,1354.4475794797268,217.2487092427014,2579.125929201067,W040
2026-04-20,1373.048550849674,294.04468634533606,2513.4773109777493,W040
2026-04-27,1391.6495228004374,187.42771139609968,2527.508021749903,W040
2026-05-04,1410.2504955012512,251.3826750551091,2557.9133936567296,W040
2026-05-11,1428.8514683330345,335.5899792955553,2623.835124183374,W040
2026-05-18,1447.4524411648176,247.92959429769456,2597.8427927901234,W040
2026-05-25,1466.0534144366818,315.5345519952989,2622.112943676378,W040
2026-06-01,1484.6543877445722,330.61971734901,2701.534591704035,W040
2026-06-08,1503.2553978522687,416.3231410591057,2625.0966000158887,W040
2026-06-15,1521.8564087245145,409.0036346452899,2765.7568739796607,W040
2026-06-22,1540.4574195967602,446.32135898768087,2612.479406493963,W040
2026-06-29,1559.0584424986364,421.17423128435775,2710.7746935464697,W040
2026-07-06,1577.6596172974546,464.24843037505696,2771.6532012752914,W040
2026-07-13,1596.2607931158195,424.0032590605851,2730.495536361664,W040
2026-07-20,1614.8619685793738,400.01474496980154,2743.411265034706,W040
2026-07-27,1633.463144042928,417.56491728042175,2797.6405048460674,W040
2026-08-03,1652.064318982367,541.7354617662975,2789.1648884166225,W040
2026-08-10,1670.6654936827454,536.74862749296,2809.647500208425,W040
2026-08-17,1689.2666691144873,524.5935858153258,2875.4379889861048,W040
2026-08-24,1707.8678445462297,586.2126146922441,2836.7196467678777,W040
2026-08-31,1726.4690199779716,647.9243643937784,2903.2436257296486,W040
2026-09-07,1745.0701954097135,595.0226197513049,2898.9814196541524,W040
2026-09-14,1763.6713708414557,690.6220510121304,2838.1754931562227,W040
2026-09-21,1782.2725462731978,623.5981749314881,2920.6084615041873,W040
2026-09-28,1800.8737217049397,662.7645886890296,2921.847799497547,W040
2026-10-05,1819.4748971366816,762.8020829237793,2941.8773567169883,W040
2026-10-11,652.6357208221435,-447.0595314371176,1804.0770494037567,W040
2026-10-18,671.2368962553194,-506.44625702945245,1831.4509210093313,W040
2026-10-25,689.83807168407,-493.5788150746881,1879.2318071250456,W040
2026-11-01,708.4392471172459,-407.0825563935734,1798.4123284633836,W040
2026-11-08,727.0404225482879,-477.7860495683932,1841.7623103392066,W040
2026-11-15,745.6415979814636,-425.34074291854034,1837.9782649031679,W040
2026-11-22,764.2427734146397,-359.19220077471067,1842.9334460583225,W040
2026-11-29,782.8439488456816,-324.0174443685179,1939.951110632541,W040
2026-12-06,801.4451242788575,-380.1348940623451,1858.6477566953747,W040
2026-12-13,820.046299706541,-418.0692481736272,1992.9133003206357,W040
2026-12-20,838.647475139717,-273.726339751735,1997.4083496775409,W040
2026-12-27,857.2486505718259,-313.31851630041695,2052.8029131611165,W040
2026-01-05,1793.1770628817687,87.53708903208796,3515.785201607383,W041
2026-01-12,1791.9095846807945,110.94036888039204,3594.980795898108,W041
2026-01-19,1790.6421064953115,-71.90536000885949,3636.203703264999,W041
2026-01-26,1789.3746283135004,-7.66523387493204,3471.9561854571516,W041
2026-02-02,1788.107150131689,78.05886880012302,3568.4409816077496,W041
2026-02-09,1786.8396719425632,63.9788690618022,3354.5035447399146,W041
2026-02-16,1785.5721937657113,81.68774753778862,3539.7638085887897,W041
2026-02-23,1784.3047155911834,61.34636044973658,3502.3635127517127,W041
2026-03-02,1783.0372374005644,-70.98674837974318,3328.0968292466337,W041
2026-03-09,1781.7697592099455,-70.35310428695688,3616.603571286527,W041
2026-03-16,1780.5022810326907,-3.515023430312085,3439.9767424496217,W041
2026-03-23,1779.234802839287,-4.427427708097139,3480.253308020363,W041
2026-03-30,1777.9673246400716,-65.04564149430978,3549.3405774186117,W041
2026-04-06,1776.6998464531418,195.6939793683442,3521.0073730033923,W041
2026-04-13,1775.4323682662118,15.410566547326082,3445.2323901964983,W041
2026-04-20,1774.1648900719808,-46.046020736759246,3557.360006243378,W041
2026-04-27,1772.8974118668968,-72.54077523391334,3537.690652247014,W041
2026-05-04,1771.6299336609393,-4.346578861826767,3477.3599360252174,W041
2026-05-11,1770.36245546961,-1.1684188127193527,3470.0503430169406,W041
2026-05-18,1769.0949772782808,32.16710536475035,3431.133179249092,W041
2026-05-25,1767.8274990853754,72.78499583056308,3560.715735967016,W041
2026-06-01,1766.56002089382,147.1584160661818,3620.1429450974374,W041
2026-06-08,1765.2925426886804,15.385759437450334,3449.238578813173,W041
2026-06-15,1764.0250644835878,0.5553362269825013,3571.9009061214197,W041
2026-06-22,1762.757586278495,-97.04436357586957,3677.1484604496286,W041
2026-06-29,1761.4901080574934,91.77132964800752,3458.0781147828257,W041
2026-07-06,1760.2226298338433,91.01883728585605,3534.0417185812407,W041
2026-07-13,1758.9551515992323,-21.087539299186236,3526.564878984203,W041
2026-07-20,1757.6876733663887,-17.570319194738264,3454.0353072553044,W041
2026-07-27,1756.4201951335451,-37.78851086701712,3464.743106764756,W041
2026-08-03,1755.1527168860707,34.490775757691424,3494.871256617293,W041
2026-08-10,1753.8852386371732,-175.86827798069487,3512.656045825333,W041
2026-08-17,1752.6177603848487,91.82758346574201,3387.073907233992,W041
2026-08-24,1751.350282132524,-140.2692982331713,3554.068768116591,W041
2026-08-31,1750.0828038801992,-5.170685205998403,3448.6145471405566,W041
2026-09-07,1748.8153256278745,64.85363267956451,3589.542039682471,W041
2026-09-14,1747.54784737555,23.063641836421297,3355.816744702533,W041
2026-09-21,1746.2803691232252,53.39528371814407,3468.401585279556,W041
2026-09-28,1745.0128908709005,54.78870291831596,3509.198318841072,W041
2026-10-05,1743.745412618576,-38.275328430954936,3587.1055766472405,W041
2026-10-11,-188.68766284861715,-1845.6479039583755,1442.118700380848,W041
2026-10-18,-189.9551410986008,-1921.7360451443697,1592.9022010045517,W041
2026-10-25,-191.2226193558101,-1793.724484703098,1643.2115461555013,W041
2026-11-01,-192.49009760579358,-1859.114326241171,1552.3995425668877,W041
2026-11-08,-193.75757585926112,-1890.704768267942,1545.006298880209,W041
2026-11-15,-195.0250541092446,-1932.108460844833,1602.915801134644,W041
2026-11-22,-196.292532359228,-2017.7586099390148,1528.6087949694177,W041
2026-11-29,-197.56001061269552,-2081.6087204359574,1651.2804873582277,W041
2026-12-06,-198.827488862679,-2034.7066327347125,1485.0508663072085,W041
2026-12-13,-200.09496712163048,-1877.3787578136337,1603.1349363119875,W041
2026-12-20,-201.36244537161392,-1938.9823837562158,1606.3456541669739,W041
2026-12-27,-202.62992362333938,-2027.714022238827,1576.3467442164176,W041
2026-01-05,1227.9330243839854,298.14234340374446,2052.8003467297244,W042
2026-01-12,1231.8582955914214,309.2855119865601,2124.2888220936634,W042
2026-01-19,1235.7835667932736,365.35669179569595,2194.060396749923,W042
2026-01-26,1239.708837984099,341.72211518539575,2110.182031619988,W042
2026-02-02,1243.6341091749246,301.64237730406234,2131.584184803206,W042
2026-02-09,1247.55938038817,374.8068998814277,2106.812275910956,W042
2026-02-16,1251.4846516124837,314.7000346532833,2121.849549993873,W042
2026-02-23,1255.4099228502762,425.19630414174406,2188.2119816258373,W042
2026-03-02,1259.3351940987582,404.50790471202794,2156.2330956658193,W042
2026-03-09,1263.2604653472401,313.0033542220617,2114.496542877551,W042
2026-03-16,1267.185736568569,368.4342303828539,2142.3266900082613,W042
2026-03-23,1271.1110078102893,385.78292235271135,2165.3436161922086,W042
2026-03-30,1275.0362790325757,398.5778505070263,2114.987173419975,W042
2026-04-06,1278.961550259673,440.779263111585,2137.303358638141,W042
2026-04-13,1282.8868214867703,360.85822874149227,2184.277952486353,W042
2026-04-20,1286.812092737737,448.04270081242987,2204.6107870071733,W042
2026-04-27,1290.7373640011092,488.41605790288617,2128.748692786479,W042
2026-05-04,1294.6626352785702,383.84010124831497,2198.534316494884,W042
2026-05-11,1298.5879065325694,362.74692721073967,2116.6655090265203,W042
2026-05-18,1302.5131777865686,419.0086103730964,2200.0359913216985,W042
2026-05-25,1306.438449016199,401.732152794976,2216.4155610168286,W042
2026-06-01,1310.3637202678171,365.0305864266702,2184.4178965214655,W042
2026-06-08,1314.2889915028202,379.83898582393766,2183.1886836722933,W042
2026-06-15,1318.2142627310925,454.942718666479,2156.8450175587514,W042
2026-06-22,1322.1395339593644,393.9132416285848,2206.7333894337676,W042
2026-06-29,1326.0648052079198,452.7043064625243,2233.8436019293076,W042
2026-07-06,1329.9900764537674,472.8018518217141,2211.7069155765193,W042
2026-07-13,1333.9153477123884,435.65990351276014,2168.4179435332017,W042
2026-07-20,1337.8406189846726,465.3686804281957,2153.6581622637227,W042
2026-07-27,1341.7658902569565,513.8811804216158,2186.4688244597182,W042
2026-08-03,1345.6911615198137,463.56533092365504,2231.274177268138,W042
2026-08-10,1349.6164327707315,451.26973807141957,2228.058807161672,W042
2026-08-17,1353.5417040428558,506.5714458539739,2283.4988118076203,W042
2026-08-24,1357.4669753149801,507.2190489509135,2294.2979028626346,W042
2026-08-31,1361.3922465871046,517.7866277970629,2234.2766532817786,W042
2026-09-07,1365.317517859229,499.0164104359986,2290.317784941584,W042
2026-09-14,1369.2427891313532,515.5501916434093,2279.4604457886458,W042
2026-09-21,1373.1680604034775,479.89667229240297,2257.406515819567,W042
2026-09-28,1377.0933316756018,515.1157847193764,2200.6597298736424,W042
2026-10-05,1381.018602947726,540.7036138590149,2269.259443955865,W042
2026-10-11,61.77240838546899,-827.1923452847083,983.6081654540731,W042
2026-10-18,65.69767965919664,-802.5706395736305,915.1204585555361,W042
2026-10-25,69.6229509279759,-856.3418456899371,948.9155756528165,W042
2026-11-01,73.54822220170345,-760.2802263788076,971.7861384605313,W042
2026-11-08,77.47349347304504,-789.730731003241,976.6913990898228,W042
2026-11-15,81.39876474677271,-771.7239343321396,937.1353878926644,W042
2026-11-22,85.32403602050022,-851.5242817386655,876.7916806201142,W042
2026-11-29,89.24930729184194,-802.5543030964335,954.2193394497951,W042
2026-12-06,93.17457856556962,-819.8610076227553,1011.954879711683,W042
2026-12-13,97.09984983315567,-778.9835573145111,1028.3101164692707,W042
2026-12-20,101.02512110688338,-776.9310221578826,1066.5786809747551,W042
2026-12-27,104.95039237941805,-777.0002145786631,926.0495628322587,W042
2026-01-05,1154.0300797111213,408.0565462519198,1921.8588823198131,W043
2026-01-12,1146.9096027190444,355.2389916500921,1880.5090100914708,W043
2026-01-19,1139.78912572897,425.2455778157549,1901.8275203160606,W043
2026-01-26,1132.6686487359689,387.297002710054,1910.7960720629703,W043
2026-02-02,1125.548171742968,370.5209797175232,1835.631936902505,W043
2026-02-09,1118.4276947483156,373.04642471927986,1860.9311133997126,W043
2026-02-16,1111.3072177568272,398.907580577125,1888.653969296835,W043
2026-02-23,1104.1867407635104,425.27846909197274,1818.5356556577658,W043
2026-03-02,1097.0662637740413,324.42857085125416,1900.5216446745349,W043
2026-03-09,1089.945786784572,357.76316510316855,1845.4736130170324,W043
2026-03-16,1082.8253097985253,333.5604063523064,1843.8693076832926,W043
2026-03-23,1075.7048328108112,335.54561986777503,1798.1904880665477,W043
2026-03-30,1068.5843561864576,318.1857503634679,1867.13187795973,W043
2026-04-06,1061.4638795596838,274.79048316406244,1838.0760679890075,W043
2026-04-13,1054.34340293291,331.0793932590576,1847.1286512535619,W043
2026-04-20,1047.222926304676,235.57046259420102,1799.9541877681504,W043
2026-04-27,1040.1024496785533,252.06367248686345,1823.6371261926683,W043
2026-05-04,1032.9819730509678,241.83335888317612,1801.7182498866848,W043
2026-05-11,1025.8614964203507,289.043565820379,1752.700011886148,W043
2026-05-18,1018.7410197897337,280.59996055830885,1785.5604185207246,W043
2026-05-25,1011.6205431626456,320.2470877712824,1782.117374520291,W043
2026-06-01,1004.5000665357113,270.7334651905856,1813.683020148319,W043
2026-06-08,997.3795899076941,233.53371901357772,1775.5229725071088,W043
2026-06-15,990.2591132779382,278.9173083548332,1762.990211658378,W043
2026-06-22,983.1386366481825,219.73789915645207,1748.4687721471769,W043
2026-06-29,976.0181600210194,213.77414337996447,1768.7296818814295,W043
2026-07-06,968.8976833980657,207.054422010266,1731.0453461001332,W043
2026-07-13,961.7772067738902,224.23249618652966,1705.1928904234921,W043
2026-07-20,954.656730152301,173.54076501433866,1735.155776503116,W043
2026-07-27,947.5362535307116,208.87891220680538,1729.1059868062969,W043
2026-08-03,940.4157769131967,151.31822790266216,1682.804741290642,W043
2026-08-10,933.2953002944405,179.33952737659598,1697.268407297115,W043
2026-08-17,926.1748236726615,224.245620546666,1698.2188678781529,W043
2026-08-24,919.0543470508825,175.99730181201758,1711.1623135066648,W043
2026-08-31,911.9338704291034,136.8647688105912,1619.2711304084062,W043
2026-09-07,904.8133938073245,132.39796788822412,1640.3481987395255,W043
2026-09-14,897.6929171855454,117.3101364537345,1678.443649058365,W043
2026-09-21,890.5724405637663,134.80744255944413,1603.511130213568,W043
2026-09-28,883.4519639419873,117.17590915191951,1591.3363784974931,W043
2026-10-05,876.3314873202082,72.42732029727121,1606.0484802746723,W043
2026-10-11,-354.5683210520508,-1104.5799907160742,387.9344578642089,W043
2026-10-18,-361.6887976723451,-1104.813567717344,394.8893539033214,W043
2026-10-25,-368.8092742972218,-1083.8553597505029,355.3799918592433,W043
2026-11-01,-375.92975091751623,-1110.4221018600313,340.58525306081356,W043
2026-11-08,-383.05022754001993,-1157.5898801526491,369.2326227826015,W043
2026-11-15,-390.17070416031424,-1148.0329861063024,363.1283066995473,W043
2026-11-22,-397.29118078060867,-1117.534617462601,291.2562305312972,W043
2026-11-29,-404.4116574031124,-1185.2714691301428,331.7381772152397,W043
2026-12-06,-411.5321340234068,-1168.3900159314217,311.5512713438008,W043
2026-12-13,-418.6526106493882,-1160.2973143322458,332.1539634925343,W043
2026-12-20,-425.7730872696825,-1199.1955795977262,246.43869109852673,W043
2026-12-27,-432.8935638910816,-1182.8701304441595,318.11790681455966,W043
2026-01-05,3923.6887302601267,1581.5343787086497,6254.883815955252,W044
2026-01-12,3887.76308662423,1464.7918103067211,6370.139171198817,W044
2026-01-19,3851.8374426081173,1421.18266532158,6240.424025939854,W044
2026-01-26,3815.9117986251413,1398.5485649912978,6371.2568388874915,W044
2026-02-02,3779.9861546421653,1448.1512753162483,6322.106683128709,W044
2026-02-09,3744.0605104372366,1343.100382713713,6315.601653137563,W044
2026-02-16,3708.1348667365473,1269.603454375044,6114.855896516722,W044
2026-02-23,3672.209222536183,1379.774531847873,6279.540627653999,W044
2026-03-02,3636.2835787868266,982.7602286169534,5853.520148906641,W044
2026-03-09,3600.3579350374703,1319.379622986762,6340.025491021898,W044
2026-03-16,3564.4322916155284,1157.054324953994,5994.690172020424,W044
2026-03-23,3528.506648383981,1072.8635884819607,5883.256098321623,W044
2026-03-30,3492.581004579168,1148.233526114741,5987.619094525329,W044
2026-04-06,3456.655360735318,1055.8173500165326,5815.521918423896,W044
2026-04-13,3420.729716891468,979.3615304137447,5972.800860820347,W044
2026-04-20,3384.8040731345327,903.0823939976005,5789.083647019387,W044
2026-04-27,3348.8784295733603,836.8726745135826,5634.687352283635,W044
2026-05-04,3312.9527855839406,981.8833369999425,5645.341399544347,W044
2026-05-11,3277.027141659294,811.3407167280344,5651.10089481081,W044
2026-05-18,3241.1014977346476,870.4614174578156,5756.608820201074,W044
2026-05-25,3205.1758538645868,743.552618239805,5703.509948250193,W044
2026-06-01,3169.2502094192573,793.1913650594619,5468.033395465432,W044
2026-06-08,3133.324565066319,633.2053216897781,5626.04556280549,W044
2026-06-15,3097.3989211396433,713.5778138099726,5687.930747395314,W044
2026-06-22,3061.473277212968,600.5746484758303,5364.098096098205,W044
2026-06-29,3025.5476325693344,722.4407860387831,5492.518595463176,W044
2026-07-06,2989.621987641989,586.0070893775608,5600.283621649033,W044
2026-07-13,2953.6963420961724,476.54211370407455,5398.594096756206,W044
2026-07-20,2917.7706962531356,463.9833308473536,5355.067842625739,W044
2026-07-27,2881.8450504100992,463.7926928553171,5381.424493233774,W044
2026-08-03,2845.9194048936984,368.97633817227864,5452.929644833041,W044
2026-08-10,2809.993758842277,391.4177044246463,5208.542170595926,W044
2026-08-17,2774.0681130244852,212.23463005866964,5117.150331593002,W044
2026-08-24,2738.1424672066933,279.4710446648785,5322.632238484013,W044
2026-08-31,2702.2168213889017,109.98506451092717,5151.0906211756965,W044
2026-09-07,2666.29117557111,204.7256515246398,5138.437446734575,W044
2026-09-14,2630.3655297533182,-53.83370348261373,5005.794115555829,W044
2026-09-21,2594.4398839355263,198.05115291625603,5091.882796844241,W044
2026-09-28,2558.5142381177347,63.26432005099182,4918.593282557426,W044
2026-10-05,2522.5885922999432,-64.5054715833112,5007.226235837123,W044
2026-10-11,-1733.738092756042,-4103.347130911928,693.974836461288,W044
2026-10-18,-1769.6637385687116,-4204.518171651344,678.1297295166959,W044
2026-10-25,-1805.5893843971903,-4210.749867542025,422.5027737063287,W044
2026-11-01,-1841.5150302098602,-4303.326130053277,750.8516294154755,W044
2026-11-08,-1877.4406760301522,-4443.765109061107,607.5754968591003,W044
2026-11-15,-1913.366321842821,-4464.2123102722835,649.086198096635,W044
2026-11-22,-1949.2919676554914,-4402.049403664665,448.63637735086957,W044
2026-11-29,-1985.2176134757829,-4260.162657811813,346.6970313638368,W044
2026-12-06,-2021.1432592884526,-4592.357286395036,513.7055939816528,W044
2026-12-13,-2057.068905120743,-4810.279660863342,290.3577271221363,W044
2026-12-20,-2092.994550933412,-4687.464721279532,332.0441865349762,W044
2026-12-27,-2128.920196749893,-4458.8375223428,389.15647676277416,W044
2026-01-05,3965.1158815425156,1052.1392998114823,6814.50524767757,W045
2026-01-12,3984.894069459721,923.1175272136499,6738.493645671304,W045
2026-01-19,4004.6722573752445,1237.7968027948293,6747.1325887069315,W045
2026-01-26,4024.4504452967717,1120.3135420194715,6782.24874025066,W045
2026-02-02,4044.2286332182985,1272.6301522749352,6896.328923445681,W045
2026-02-09,4064.006821128615,1083.6501305619793,7001.06232173768,W045
2026-02-16,4083.7850090340876,1197.2691866532264,6957.418685603275,W045
2026-02-23,4103.563196934556,1061.7974099919884,7086.007046530756,W045
2026-03-02,4123.341384825967,1561.968463813538,6829.154203896864,W045
2026-03-09,4143.119572717377,1282.7902500801924,6914.3101449848455,W045
2026-03-16,4162.897760597873,1496.0748620193435,6919.766301555146,W045
2026-03-23,4182.675948468422,1445.8439585007413,7212.1913374169435,W045
