year,month,zone_id,zone_name,rainfall_mm,temperature_c,water_quality_index,food_hygiene_index,cases,prev_month_cases
2017,2,4,Tondiarpet,51.64,32.53,50.12,59.74,20,45.0
2017,3,4,Tondiarpet,32.95,31.66,56.07,59.73,14,20.0
2017,4,4,Tondiarpet,28.8,38.93,39.37,54.51,35,14.0
2017,5,4,Tondiarpet,17.86,36.12,51.8,57.47,36,35.0
2017,6,4,Tondiarpet,6.34,40.9,31.25,55.94,42,36.0
2017,7,4,Tondiarpet,56.04,28.2,52.91,55.08,26,42.0
2017,8,4,Tondiarpet,10.34,29.06,56.64,57.11,22,26.0
2017,9,4,Tondiarpet,51.68,32.07,56.12,56.73,20,22.0
2017,10,4,Tondiarpet,195.02,28.52,42.5,44.76,30,20.0
2017,11,4,Tondiarpet,297.37,26.5,31.07,53.32,33,30.0
2017,12,4,Tondiarpet,336.48,25.98,32.11,44.56,52,33.0
2018,1,4,Tondiarpet,283.19,25.13,31.92,45.75,35,52.0
2018,2,4,Tondiarpet,18.07,30.36,55.53,58.7,20,35.0
2018,3,4,Tondiarpet,26.96,28.31,54.86,54.09,18,20.0
2018,4,4,Tondiarpet,10.35,34.44,52.87,54.18,30,18.0
2018,5,4,Tondiarpet,18.76,40.47,33.95,55.79,43,30.0
2018,6,4,Tondiarpet,0.03,34.31,51.48,54.75,39,43.0
2018,7,4,Tondiarpet,31.09,28.2,54.49,58.78,27,39.0
2018,8,4,Tondiarpet,27.74,30.0,50.57,58.83,31,27.0
2018,9,4,Tondiarpet,55.48,28.03,58.11,62.48,14,31.0
2018,10,4,Tondiarpet,433.66,24.36,24.57,52.21,33,14.0
2018,11,4,Tondiarpet,324.38,25.56,29.04,52.47,33,33.0
2018,12,4,Tondiarpet,224.09,26.82,44.21,48.13,40,33.0
2019,1,4,Tondiarpet,226.43,27.19,38.52,52.64,41,40.0
2019,2,4,Tondiarpet,49.5,31.08,50.45,59.23,26,41.0
2019,3,4,Tondiarpet,26.16,30.72,55.52,56.57,23,26.0
2019,4,4,Tondiarpet,7.3,40.74,30.51,58.99,38,23.0
2019,5,4,Tondiarpet,7.42,39.16,42.76,53.92,28,38.0
2019,6,4,Tondiarpet,15.85,35.01,51.78,56.26,28,28.0
2019,7,4,Tondiarpet,53.48,31.82,52.48,53.36,19,28.0
2019,8,4,Tondiarpet,15.66,30.85,58.62,57.77,19,19.0
2019,9,4,Tondiarpet,41.4,29.38,59.1,59.34,29,19.0
2019,10,4,Tondiarpet,244.67,26.73,41.18,51.92,36,29.0
2019,11,4,Tondiarpet,144.49,25.78,48.72,42.51,29,36.0
2019,12,4,Tondiarpet,350.15,28.69,36.12,41.32,29,29.0
2020,1,4,Tondiarpet,223.31,25.17,37.8,54.04,42,29.0
2020,2,4,Tondiarpet,36.82,30.19,52.68,59.04,37,42.0
2020,3,4,Tondiarpet,35.02,32.47,59.2,53.55,40,37.0
2020,4,4,Tondiarpet,18.45,37.86,46.1,60.0,40,40.0
2020,5,4,Tondiarpet,0.63,35.78,45.68,57.03,38,40.0
2020,6,4,Tondiarpet,7.88,34.98,52.93,54.04,39,38.0
2020,7,4,Tondiarpet,58.01,31.47,58.01,56.98,30,39.0
2020,8,4,Tondiarpet,28.16,28.26,56.86,57.36,24,30.0
2020,9,4,Tondiarpet,47.11,30.55,54.22,56.98,27,24.0
2020,10,4,Tondiarpet,131.37,28.8,49.12,47.88,39,27.0
2020,11,4,Tondiarpet,211.76,25.26,45.12,43.01,53,39.0
2020,12,4,Tondiarpet,312.28,27.02,33.43,42.48,51,53.0
2021,1,4,Tondiarpet,157.54,28.02,40.77,44.07,38,51.0
2021,2,4,Tondiarpet,46.24,31.49,53.11,54.0,29,38.0
2021,3,4,Tondiarpet,13.71,28.52,58.13,53.39,30,29.0
2021,4,4,Tondiarpet,26.85,37.14,44.73,54.2,34,30.0
2021,5,4,Tondiarpet,5.07,40.2,35.94,57.42,50,34.0
2021,6,4,Tondiarpet,27.37,36.13,49.11,60.18,43,50.0
2021,7,4,Tondiarpet,37.23,30.66,50.76,59.98,35,43.0
2021,8,4,Tondiarpet,29.27,28.79,56.95,54.06,32,35.0
2021,9,4,Tondiarpet,52.59,31.42,52.65,59.88,34,32.0
2021,10,4,Tondiarpet,249.74,24.99,35.1,41.75,44,34.0
2021,11,4,Tondiarpet,213.8,26.36,36.99,48.39,41,44.0
2021,12,4,Tondiarpet,191.42,26.56,38.91,47.43,42,41.0
2022,1,4,Tondiarpet,266.43,25.59,41.91,46.93,38,42.0
2022,2,4,Tondiarpet,28.31,31.01,56.06,56.65,40,38.0
2022,3,4,Tondiarpet,41.01,30.72,57.4,60.06,30,40.0
2022,4,4,Tondiarpet,16.65,39.94,35.86,55.54,66,30.0
2022,5,4,Tondiarpet,1.44,37.26,42.48,57.43,54,66.0
2022,6,4,Tondiarpet,6.48,35.02,52.08,57.33,46,54.0
2022,7,4,Tondiarpet,49.94,32.73,56.09,55.55,46,46.0
2022,8,4,Tondiarpet,52.17,31.59,59.44,59.93,42,46.0
2022,9,4,Tondiarpet,14.5,30.82,51.14,54.39,32,42.0
2022,10,4,Tondiarpet,379.38,26.17,29.21,46.27,45,32.0
2022,11,4,Tondiarpet,220.2,26.0,40.15,49.79,39,45.0
2022,12,4,Tondiarpet,172.28,28.85,46.37,50.96,30,39.0
2023,1,4,Tondiarpet,212.82,26.19,45.66,53.07,60,30.0
2023,2,4,Tondiarpet,58.68,29.44,58.89,61.81,60,60.0
2023,3,4,Tondiarpet,32.65,32.39,51.0,55.58,80,60.0
2023,4,4,Tondiarpet,5.32,40.98,35.64,53.35,131,80.0
2023,5,4,Tondiarpet,2.05,34.1,55.51,52.03,88,131.0
2023,6,4,Tondiarpet,17.62,35.61,53.01,50.18,107,88.0
2023,7,4,Tondiarpet,51.64,31.07,59.13,55.32,64,107.0
2023,8,4,Tondiarpet,16.72,29.45,56.62,59.13,61,64.0
2023,9,4,Tondiarpet,15.15,28.36,50.94,58.83,49,61.0
2023,10,4,Tondiarpet,202.45,24.87,46.06,44.22,82,49.0
2023,11,4,Tondiarpet,831.93,26.98,10.0,50.12,144,82.0
2023,12,4,Tondiarpet,421.18,27.37,26.36,48.97,141,144.0
2024,1,4,Tondiarpet,143.57,28.57,45.8,52.53,65,141.0
2024,2,4,Tondiarpet,19.32,31.73,53.25,59.68,40,65.0
2024,3,4,Tondiarpet,21.56,32.44,50.55,54.77,33,40.0
2024,4,4,Tondiarpet,17.78,37.96,45.6,55.58,35,33.0
2024,5,4,Tondiarpet,15.38,37.81,44.16,56.21,39,35.0
2024,6,4,Tondiarpet,17.06,40.33,40.98,49.65,42,39.0
2024,7,4,Tondiarpet,54.41,30.37,57.47,61.05,26,42.0
2024,8,4,Tondiarpet,24.44,30.05,55.24,54.35,27,26.0
2024,9,4,Tondiarpet,45.63,28.35,54.96,57.73,21,27.0
2024,10,4,Tondiarpet,412.62,27.18,29.17,45.6,40,21.0
2024,11,4,Tondiarpet,134.81,25.9,48.08,40.71,38,40.0
2024,12,4,Tondiarpet,223.77,26.62,40.75,48.55,33,38.0
2015,1,5,Royapuram,130.97,24.98,54.52,61.43,41,31.0
2015,2,5,Royapuram,36.79,28.45,68.35,66.21,28,41.0
2015,3,5,Royapuram,42.5,31.51,67.96,71.9,23,28.0
2015,4,5,Royapuram,25.75,37.43,57.25,60.28,68,23.0
2015,5,5,Royapuram,11.43,41.76,45.11,63.48,88,68.0
2015,6,5,Royapuram,1.1,36.02,62.89,64.55,62,88.0
2015,7,5,Royapuram,33.13,29.51,67.48,68.03,34,62.0
2015,8,5,Royapuram,14.27,32.98,65.02,68.95,29,34.0
2015,9,5,Royapuram,24.86,30.83,64.76,69.64,42,29.0
2015,10,5,Royapuram,314.69,24.84,41.34,57.52,77,42.0
2015,11,5,Royapuram,644.32,27.85,21.5,53.9,108,77.0
2015,12,5,Royapuram,436.1,24.15,35.55,64.11,99,108.0
2016,1,5,Royapuram,175.49,27.29,54.81,55.13,52,99.0
2016,2,5,Royapuram,18.4,31.68,68.63,65.17,19,52.0
2016,3,5,Royapuram,48.24,28.87,65.03,66.99,13,19.0
2016,4,5,Royapuram,2.95,39.28,46.8,59.39,35,13.0
2016,5,5,Royapuram,2.31,34.47,66.44,68.41,27,35.0
2016,6,5,Royapuram,13.87,37.29,55.57,60.37,35,27.0
2016,7,5,Royapuram,42.14,31.47,65.13,66.05,19,35.0
2016,8,5,Royapuram,31.09,30.06,69.08,70.14,15,19.0
2016,9,5,Royapuram,24.46,32.5,61.16,72.56,15,15.0
2016,10,5,Royapuram,127.18,26.04,52.18,57.42,41,15.0
2016,11,5,Royapuram,387.76,28.25,40.72,60.6,51,41.0
2016,12,5,Royapuram,196.15,28.03,52.39,57.73,24,51.0
2017,1,5,Royapuram,383.81,28.18,41.35,62.39,29,24.0
2017,2,5,Royapuram,24.38,29.53,63.53,69.21,15,29.0
2017,3,5,Royapuram,51.92,32.03,68.23,72.33,11,15.0
2017,4,5,Royapuram,21.06,35.37,60.0,69.2,16,11.0
2017,5,5,Royapuram,2.65,39.59,47.55,61.47,24,16.0
2017,6,5,Royapuram,29.92,34.24,65.51,68.25,16,24.0
2017,7,5,Royapuram,33.4,30.33,67.61,64.54,13,16.0
2017,8,5,Royapuram,54.78,32.55,63.14,69.91,10,13.0
2017,9,5,Royapuram,27.74,30.07,66.76,69.58,4,10.0
2017,10,5,Royapuram,381.98,25.12,42.71,65.04,12,4.0
2017,11,5,Royapuram,242.31,24.72,46.78,56.11,28,12.0
2017,12,5,Royapuram,142.16,26.92,54.3,48.93,25,28.0
2018,1,5,Royapuram,170.8,25.93,52.59,62.61,21,25.0
2018,2,5,Royapuram,11.26,29.77,67.8,68.64,10,21.0
2018,3,5,Royapuram,50.44,32.38,63.02,71.59,7,10.0
2018,4,5,Royapuram,5.03,34.96,64.35,71.95,8,7.0
2018,5,5,Royapuram,4.46,38.77,49.51,60.25,18,8.0
2018,6,5,Royapuram,4.59,39.82,49.84,67.7,21,18.0
2018,7,5,Royapuram,25.78,28.53,63.67,63.99,17,21.0
2018,8,5,Royapuram,39.89,31.32,64.19,70.01,12,17.0
2018,9,5,Royapuram,58.04,30.69,60.14,65.58,13,12.0
2018,10,5,Royapuram,201.4,25.19,50.68,62.9,15,13.0
2018,11,5,Royapuram,224.35,27.41,52.2,54.06,19,15.0
2018,12,5,Royapuram,329.8,28.53,47.7,60.84,32,19.0
2019,1,5,Royapuram,378.74,26.98,38.86,55.18,34,32.0
2019,2,5,Royapuram,48.49,32.05,64.0,72.47,16,34.0
2019,3,5,Royapuram,28.87,29.29,62.43,67.58,17,16.0
2019,4,5,Royapuram,19.51,34.72,60.42,61.63,17,17.0
2019,5,5,Royapuram,29.4,38.77,45.76,64.63,27,17.0
2019,6,5,Royapuram,11.51,37.39,55.85,62.42,23,27.0
2019,7,5,Royapuram,19.98,29.86,65.02,70.25,9,23.0
2019,8,5,Royapuram,37.89,29.52,60.86,63.01,13,9.0
2019,9,5,Royapuram,36.62,29.52,63.93,64.8,13,13.0
2019,10,5,Royapuram,167.95,26.68,57.15,57.08,16,13.0
2019,11,5,Royapuram,103.21,25.01,59.25,51.03,12,16.0
2019,12,5,Royapuram,413.28,28.86,33.55,58.88,25,12.0
2020,1,5,Royapuram,238.7,27.47,49.21,55.78,32,25.0
2020,2,5,Royapuram,21.26,29.29,64.79,66.67,29,32.0
2020,3,5,Royapuram,28.36,30.71,61.48,70.46,22,29.0
2020,4,5,Royapuram,25.14,34.58,60.83,64.52,33,22.0
2020,5,5,Royapuram,7.6,41.52,43.1,62.01,43,33.0
2020,6,5,Royapuram,19.23,41.21,42.18,63.59,50,43.0
2020,7,5,Royapuram,34.03,30.76,66.32,65.57,38,50.0
2020,8,5,Royapuram,50.13,30.43,62.98,69.38,20,38.0
2020,9,5,Royapuram,52.36,30.21,60.18,63.75,25,20.0
2020,10,5,Royapuram,400.43,28.78,42.62,58.84,36,25.0
2020,11,5,Royapuram,248.54,24.78,48.81,53.96,36,36.0
2020,12,5,Royapuram,257.2,26.2,50.04,59.23,28,36.0
2021,1,5,Royapuram,192.14,26.78,56.67,55.15,31,28.0
2021,2,5,Royapuram,59.02,30.47,60.1,64.4,20,31.0
2021,3,5,Royapuram,53.58,30.42,63.06,68.18,15,20.0
2021,4,5,Royapuram,15.62,36.15,59.08,65.73,18,15.0
2021,5,5,Royapuram,24.32,34.36,61.73,62.98,17,18.0
2021,6,5,Royapuram,0.24,34.07,64.66,60.92,22,17.0
2021,7,5,Royapuram,33.47,31.6,65.29,66.95,15,22.0
2021,8,5,Royapuram,19.95,32.68,60.19,67.38,17,15.0
2021,9,5,Royapuram,11.8,32.66,63.45,64.06,18,17.0
2021,10,5,Royapuram,173.45,27.0,49.02,60.83,28,18.0
2021,11,5,Royapuram,230.77,25.66,50.69,61.0,34,28.0
2021,12,5,Royapuram,160.09,24.51,50.27,59.42,38,34.0
2022,1,5,Royapuram,241.01,28.68,49.81,62.9,38,38.0
2022,2,5,Royapuram,33.24,32.99,64.94,64.78,24,38.0
2022,3,5,Royapuram,53.68,30.16,64.13,70.64,17,24.0
2022,4,5,Royapuram,22.65,40.01,47.7,70.62,28,17.0
2022,5,5,Royapuram,10.61,37.86,53.15,67.0,28,28.0
2022,6,5,Royapuram,18.26,37.29,54.26,69.05,22,28.0
2022,7,5,Royapuram,38.72,31.48,69.24,70.12,12,22.0
2022,8,5,Royapuram,40.01,32.88,66.42,63.31,20,12.0
2022,9,5,Royapuram,40.21,32.08,67.61,65.62,14,20.0
2022,10,5,Royapuram,169.77,26.13,54.73,57.33,20,14.0
2022,11,5,Royapuram,375.43,26.73,35.5,56.52,32,20.0
2022,12,5,Royapuram,195.92,24.33,48.09,58.21,36,32.0
2023,1,5,Royapuram,114.97,25.22,57.67,65.44,50,36.0
2023,2,5,Royapuram,16.0,30.66,63.57,70.92,29,50.0
2023,3,5,Royapuram,26.04,29.94,66.23,64.58,41,29.0
2023,4,5,Royapuram,25.43,40.07,46.05,63.37,65,41.0
2023,5,5,Royapuram,15.27,41.93,42.55,62.51,95,65.0
2023,6,5,Royapuram,18.39,41.89,45.91,62.01,85,95.0
2023,7,5,Royapuram,35.39,32.99,66.95,66.08,60,85.0
2023,8,5,Royapuram,41.87,32.41,65.86,70.79,34,60.0
2023,9,5,Royapuram,47.66,29.47,67.63,70.45,24,34.0
2023,10,5,Royapuram,252.24,26.79,50.15,57.95,65,24.0
2023,11,5,Royapuram,898.07,24.58,10.0,53.38,123,65.0
2023,12,5,Royapuram,876.79,28.2,10.0,55.51,136,123.0
2024,1,5,Royapuram,211.58,24.26,47.78,59.66,63,136.0
2024,2,5,Royapuram,57.93,28.11,67.39,72.59,31,63.0
2024,3,5,Royapuram,12.29,28.04,69.88,69.59,13,31.0
2024,4,5,Royapuram,7.72,36.16,55.96,62.24,26,13.0
2024,5,5,Royapuram,19.28,38.16,52.02,62.01,25,26.0
2024,6,5,Royapuram,7.87,35.78,55.51,66.87,25,25.0
2024,7,5,Royapuram,12.39,29.23,61.43,68.58,13,25.0
2024,8,5,Royapuram,19.48,29.69,60.78,64.92,21,13.0
2024,9,5,Royapuram,18.52,29.76,67.74,63.3,17,21.0
2024,10,5,Royapuram,400.95,27.89,40.95,55.67,23,17.0
2024,11,5,Royapuram,448.55,28.49,38.68,66.98,24,23.0
2024,12,5,Royapuram,366.28,28.25,39.65,60.42,29,24.0
2015,1,6,Thiru-Vi-Ka Nagar,224.86,25.4,49.42,63.6,55,26.0
2015,2,6,Thiru-Vi-Ka Nagar,39.54,31.39,63.17,71.12,34,55.0
2015,3,6,Thiru-Vi-Ka Nagar,14.7,30.89,63.36,70.66,34,34.0
2015,4,6,Thiru-Vi-Ka Nagar,24.79,36.56,59.21,61.63,66,34.0
2015,5,6,Thiru-Vi-Ka Nagar,1.69,40.92,52.24,71.9,67,66.0
2015,6,6,Thiru-Vi-Ka Nagar,13.42,38.26,52.91,68.56,59,67.0
2015,7,6,Thiru-Vi-Ka Nagar,29.19,30.72,72.06,72.24,31,59.0
2015,8,6,Thiru-Vi-Ka Nagar,11.83,30.36,68.65,66.66,35,31.0
2015,9,6,Thiru-Vi-Ka Nagar,20.75,28.16,65.62,71.95,17,35.0
2015,10,6,Thiru-Vi-Ka Nagar,279.44,25.15,46.58,61.1,63,17.0
2015,11,6,Thiru-Vi-Ka Nagar,746.84,25.1,20.02,66.72,82,63.0
2015,12,6,Thiru-Vi-Ka Nagar,572.97,25.86,25.2,59.79,103,82.0
2016,1,6,Thiru-Vi-Ka Nagar,373.83,26.84,46.86,57.66,54,103.0
2016,2,6,Thiru-Vi-Ka Nagar,42.1,31.04,68.47,68.32,25,54.0
2016,3,6,Thiru-Vi-Ka Nagar,13.41,28.13,64.35,75.63,15,25.0
2016,4,6,Thiru-Vi-Ka Nagar,18.74,37.06,55.05,71.12,29,15.0
2016,5,6,Thiru-Vi-Ka Nagar,13.21,35.18,63.8,65.25,20,29.0
2016,6,6,Thiru-Vi-Ka Nagar,13.78,34.42,63.77,64.65,17,20.0
2016,7,6,Thiru-Vi-Ka Nagar,25.2,31.27,72.38,74.71,14,17.0
2016,8,6,Thiru-Vi-Ka Nagar,51.19,32.78,71.21,66.02,16,14.0
2016,9,6,Thiru-Vi-Ka Nagar,40.15,32.13,72.84,68.88,21,16.0
2016,10,6,Thiru-Vi-Ka Nagar,434.29,26.61,34.82,63.01,44,21.0
2016,11,6,Thiru-Vi-Ka Nagar,337.23,27.04,41.88,64.56,45,44.0
2016,12,6,Thiru-Vi-Ka Nagar,255.94,25.05,54.37,70.31,35,45.0
2017,1,6,Thiru-Vi-Ka Nagar,406.56,26.7,40.15,58.55,24,35.0
2017,2,6,Thiru-Vi-Ka Nagar,30.23,28.34,70.84,68.86,12,24.0
2017,3,6,Thiru-Vi-Ka Nagar,40.84,31.71,70.38,71.21,11,12.0
2017,4,6,Thiru-Vi-Ka Nagar,3.46,38.85,51.84,66.84,24,11.0
2017,5,6,Thiru-Vi-Ka Nagar,26.38,35.95,57.55,69.88,17,24.0
2017,6,6,Thiru-Vi-Ka Nagar,1.87,36.68,64.71,73.83,7,17.0
2017,7,6,Thiru-Vi-Ka Nagar,39.85,33.0,70.69,69.98,4,7.0
2017,8,6,Thiru-Vi-Ka Nagar,19.23,29.71,67.3,74.31,6,4.0
2017,9,6,Thiru-Vi-Ka Nagar,19.09,28.78,71.27,66.42,12,6.0
2017,10,6,Thiru-Vi-Ka Nagar,218.11,28.35,50.57,67.69,17,12.0
2017,11,6,Thiru-Vi-Ka Nagar,337.87,28.73,40.49,60.76,21,17.0
2017,12,6,Thiru-Vi-Ka Nagar,156.67,27.29,57.07,54.57,21,21.0
2018,1,6,Thiru-Vi-Ka Nagar,393.7,24.73,37.37,56.65,29,21.0
2018,2,6,Thiru-Vi-Ka Nagar,38.37,31.98,70.35,72.1,13,29.0
2018,3,6,Thiru-Vi-Ka Nagar,57.25,31.41,66.32,71.01,12,13.0
2018,4,6,Thiru-Vi-Ka Nagar,29.83,35.86,59.31,66.12,15,12.0
2018,5,6,Thiru-Vi-Ka Nagar,9.0,39.14,54.53,66.62,25,15.0
2018,6,6,Thiru-Vi-Ka Nagar,2.05,41.18,44.74,73.56,27,25.0
2018,7,6,Thiru-Vi-Ka Nagar,24.26,31.15,67.56,70.82,17,27.0
2018,8,6,Thiru-Vi-Ka Nagar,10.37,31.46,69.61,66.38,11,17.0
2018,9,6,Thiru-Vi-Ka Nagar,46.66,32.98,65.88,71.38,10,11.0
2018,10,6,Thiru-Vi-Ka Nagar,236.82,28.88,55.21,53.87,11,10.0
2018,11,6,Thiru-Vi-Ka Nagar,329.43,24.2,49.74,63.93,17,11.0
2018,12,6,Thiru-Vi-Ka Nagar,205.56,24.94,50.23,59.4,14,17.0
2019,1,6,Thiru-Vi-Ka Nagar,150.51,24.47,61.7,63.2,11,14.0
2019,2,6,Thiru-Vi-Ka Nagar,34.19,32.49,72.08,66.87,11,11.0
2019,3,6,Thiru-Vi-Ka Nagar,45.46,28.11,67.19,73.76,8,11.0
2019,4,6,Thiru-Vi-Ka Nagar,14.9,34.99,63.55,71.72,14,8.0
2019,5,6,Thiru-Vi-Ka Nagar,28.35,39.39,51.49,68.08,21,14.0
2019,6,6,Thiru-Vi-Ka Nagar,28.98,35.05,60.12,66.36,22,21.0
2019,7,6,Thiru-Vi-Ka Nagar,34.25,30.7,71.18,67.72,16,22.0
2019,8,6,Thiru-Vi-Ka Nagar,38.62,33.0,65.87,68.8,9,16.0
2019,9,6,Thiru-Vi-Ka Nagar,41.0,29.7,71.56,70.35,6,9.0
2019,10,6,Thiru-Vi-Ka Nagar,264.75,24.79,54.82,63.1,12,6.0
2019,11,6,Thiru-Vi-Ka Nagar,185.66,28.41,57.83,66.02,14,12.0
2019,12,6,Thiru-Vi-Ka Nagar,254.84,24.23,49.4,60.3,22,14.0
2020,1,6,Thiru-Vi-Ka Nagar,347.32,28.7,40.27,62.67,34,22.0
2020,2,6,Thiru-Vi-Ka Nagar,28.67,29.92,71.37,72.51,17,34.0
2020,3,6,Thiru-Vi-Ka Nagar,55.83,31.53,69.72,69.94,13,17.0
2020,4,6,Thiru-Vi-Ka Nagar,12.43,39.52,49.22,74.25,30,13.0
2020,5,6,Thiru-Vi-Ka Nagar,21.83,37.61,61.6,65.08,28,30.0
2020,6,6,Thiru-Vi-Ka Nagar,27.96,36.23,56.94,67.28,28,28.0
2020,7,6,Thiru-Vi-Ka Nagar,58.28,28.07,67.81,69.33,17,28.0
2020,8,6,Thiru-Vi-Ka Nagar,46.53,28.2,63.95,66.07,13,17.0
2020,9,6,Thiru-Vi-Ka Nagar,19.47,31.86,71.41,72.18,7,13.0
2020,10,6,Thiru-Vi-Ka Nagar,173.25,24.02,56.55,62.38,18,7.0
2020,11,6,Thiru-Vi-Ka Nagar,338.02,27.18,40.65,57.47,40,18.0
2020,12,6,Thiru-Vi-Ka Nagar,179.72,26.92,55.51,62.66,25,40.0
2021,1,6,Thiru-Vi-Ka Nagar,150.08,28.29,59.58,63.58,21,25.0
2021,2,6,Thiru-Vi-Ka Nagar,13.75,32.72,66.65,75.13,14,21.0
2021,3,6,Thiru-Vi-Ka Nagar,15.73,32.98,67.26,69.48,15,14.0
2021,4,6,Thiru-Vi-Ka Nagar,18.52,37.24,62.9,70.12,19,15.0
2021,5,6,Thiru-Vi-Ka Nagar,15.66,39.31,54.27,67.46,21,19.0
2021,6,6,Thiru-Vi-Ka Nagar,16.8,36.41,59.85,67.49,21,21.0
2021,7,6,Thiru-Vi-Ka Nagar,56.96,31.36,63.75,70.61,21,21.0
2021,8,6,Thiru-Vi-Ka Nagar,16.61,29.88,69.72,73.82,11,21.0
2021,9,6,Thiru-Vi-Ka Nagar,21.08,29.35,65.43,75.92,13,11.0
2021,10,6,Thiru-Vi-Ka Nagar,248.01,26.83,55.83,57.89,26,13.0
2021,11,6,Thiru-Vi-Ka Nagar,325.35,27.81,50.17,60.7,36,26.0
2021,12,6,Thiru-Vi-Ka Nagar,125.54,28.11,63.1,62.08,19,36.0
2022,1,6,Thiru-Vi-Ka Nagar,338.53,27.4,49.85,62.54,24,19.0
2022,2,6,Thiru-Vi-Ka Nagar,48.84,31.94,70.08,68.54,11,24.0
2022,3,6,Thiru-Vi-Ka Nagar,54.61,28.15,70.48,73.59,6,11.0
2022,4,6,Thiru-Vi-Ka Nagar,6.43,34.59,69.7,71.47,12,6.0
2022,5,6,Thiru-Vi-Ka Nagar,6.42,34.05,70.35,72.44,8,12.0
2022,6,6,Thiru-Vi-Ka Nagar,19.54,35.62,66.73,62.32,10,8.0
2022,7,6,Thiru-Vi-Ka Nagar,12.01,29.93,67.06,67.67,8,10.0
2022,8,6,Thiru-Vi-Ka Nagar,43.57,32.95,63.91,72.67,9,8.0
2022,9,6,Thiru-Vi-Ka Nagar,45.36,30.94,66.18,71.54,13,9.0
2022,10,6,Thiru-Vi-Ka Nagar,115.54,28.09,59.37,51.21,18,13.0
2022,11,6,Thiru-Vi-Ka Nagar,336.68,25.7,48.96,64.4,19,18.0
2022,12,6,Thiru-Vi-Ka Nagar,220.01,26.09,57.44,58.87,30,19.0
2023,1,6,Thiru-Vi-Ka Nagar,239.75,26.54,55.41,62.0,49,30.0
2023,2,6,Thiru-Vi-Ka Nagar,11.04,31.14,69.3,75.87,24,49.0
2023,3,6,Thiru-Vi-Ka Nagar,55.85,30.34,65.75,67.42,22,24.0
2023,4,6,Thiru-Vi-Ka Nagar,8.03,40.56,44.08,65.75,81,22.0
2023,5,6,Thiru-Vi-Ka Nagar,3.05,36.63,55.85,67.58,65,81.0
2023,6,6,Thiru-Vi-Ka Nagar,15.01,40.35,50.56,68.49,68,65.0
2023,7,6,Thiru-Vi-Ka Nagar,10.77,32.08,66.01,67.5,39,68.0
2023,8,6,Thiru-Vi-Ka Nagar,55.11,29.93,70.79,73.25,28,39.0
2023,9,6,Thiru-Vi-Ka Nagar,47.39,29.99,65.1,71.21,38,28.0
2023,10,6,Thiru-Vi-Ka Nagar,182.98,25.62,56.77,59.06,55,38.0
2023,11,6,Thiru-Vi-Ka Nagar,835.45,25.07,16.7,61.02,97,55.0
2023,12,6,Thiru-Vi-Ka Nagar,863.82,26.04,11.2,51.43,132,97.0
2024,1,6,Thiru-Vi-Ka Nagar,251.98,25.94,48.39,59.93,63,132.0
2024,2,6,Thiru-Vi-Ka Nagar,26.34,28.86,69.01,73.12,21,63.0
2024,3,6,Thiru-Vi-Ka Nagar,23.33,29.72,69.49,74.83,7,21.0
2024,4,6,Thiru-Vi-Ka Nagar,25.84,40.65,48.53,65.42,32,7.0
2024,5,6,Thiru-Vi-Ka Nagar,6.05,34.56,63.8,68.23,22,32.0
2024,6,6,Thiru-Vi-Ka Nagar,7.59,39.03,56.67,70.71,27,22.0
2024,7,6,Thiru-Vi-Ka Nagar,11.8,32.16,68.91,69.58,20,27.0
2024,8,6,Thiru-Vi-Ka Nagar,42.67,29.92,69.73,71.89,8,20.0
2024,9,6,Thiru-Vi-Ka Nagar,56.61,32.38,66.19,71.86,7,8.0
2024,10,6,Thiru-Vi-Ka Nagar,373.08,27.78,38.17,57.88,28,7.0
2024,11,6,Thiru-Vi-Ka Nagar,254.74,27.28,49.24,61.84,19,28.0
2024,12,6,Thiru-Vi-Ka Nagar,114.56,27.61,60.05,68.66,15,19.0
2015,1,7,Ambattur,101.93,28.08,70.49,68.64,14,12.0
2015,2,7,Ambattur,18.72,31.45,73.87,82.37,5,14.0
2015,3,7,Ambattur,39.54,28.15,70.37,81.23,6,5.0
2015,4,7,Ambattur,9.58,41.6,52.93,74.57,43,6.0
2015,5,7,Ambattur,28.34,40.8,54.11,73.05,72,43.0
2015,6,7,Ambattur,3.59,41.12,55.42,77.92,55,72.0
2015,7,7,Ambattur,16.96,31.97,76.2,78.33,13,55.0
2015,8,7,Ambattur,36.22,30.2,74.01,78.6,6,13.0
2015,9,7,Ambattur,39.84,29.67,77.71,74.07,9,6.0
2015,10,7,Ambattur,120.24,28.85,71.26,69.11,13,9.0
2015,11,7,Ambattur,609.86,27.19,32.08,73.86,56,13.0
2015,12,7,Ambattur,643.33,28.37,31.33,61.76,87,56.0
2016,1,7,Ambattur,382.75,27.81,48.84,68.2,38,87.0
2016,2,7,Ambattur,34.84,32.94,71.36,79.95,13,38.0
2016,3,7,Ambattur,35.31,30.2,71.06,79.41,4,13.0
2016,4,7,Ambattur,15.91,34.34,76.98,71.09,9,4.0
2016,5,7,Ambattur,22.07,41.99,52.47,72.55,28,9.0
2016,6,7,Ambattur,22.7,38.16,66.31,80.77,20,28.0
2016,7,7,Ambattur,31.13,28.21,77.4,82.18,6,20.0
2016,8,7,Ambattur,22.88,28.3,76.04,79.87,0,6.0
